text,label
koperasi petani tidak berfungsi,0
terorisme masih ancaman serius,0
ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif dan berkelanjutan,1
perjuangkan misi visinya pak prabowo gibran saya pendukungmu,1
kita butuh orang yang jujur tidak takut dan cerdas seperti pak anies temen temen kerja saya banyak yg dukung prabowo sesudah debat banyak yg pindah ke anies dan ganjar,1
saya yakin pak prabowo akan membawa indonesia menjadi lebih maju dan sejahtera,1
saya mendukung pak ganjar karena komitmennya terhadap demokrasi dan keadilan sosial,1
pak prabowo subianto gibran,0
premanisme masih mengakar,0
sampah tidak terkelola dengan baik,0
saya mendukung pak ganjar karena perhatiannya terhadap peningkatan kapasitas sdm,1
politik identitas merusak persatuan,0
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keragaman suku, agama, ras, antargolongan secara harmonis, damai, dan toleran",1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di daerah tertinggal,1
dari tiga paslon ini wowo yg paling dungu,0
bts banyak yang tidak berfungsi,0
anies baswedan dengan ide kreatifnya mampu menghadirkan solusi inovatif,1
saya yakin pak ganjar akan melanjutkan pembangunan dengan lebih baik lagi,1
pak prabowo di sindir capres tetapi dia tidak balas menjelekkan mereka dan fokus dengan tujuan debat dan bukan sindir menyindir karena ke capres sadar pak prabowolah ancaman terbesar mereka go pak prabowo fokus pada misi dan bukan ghibah,0
lihat benar benar wajah anies lihat amati dan resapi soalnya terus terang enek saya lihatnya mudah an lah jangaan dia cukup jakarta aj yg semrawut jangan negara ini prestasinya di luar nalar air dimasukkan bumi rumah dp rupiah buat monumen bambu cuma berapa bulan aj kali item di naturalisasi dg dikasih jaring hitam aduh ya allah,0
hanya satu nama prabowo subianto,0
pak prabowo,0
daya saing produk pertanian rendah,0
prabowo pasti menang semangat pak,1
saya yakin pak ganjar akan meningkatkan efisiensi sistem pelayanan publik berbasis digital yang terintegrasi dan mudah diakses,1
"prabowo subianto adalah pemimpin yang konsisten dengan prinsip pembangunan berkelanjutan, berkeadilan sosial, dan berwawasan lingkungan",1
anies baswedan memiliki visi untuk membangun tata kelola pemerintahan yang responsif terhadap kebutuhan masyarakat dan transparan,1
subsidi tidak tepat sasaran,0
sayang semua cawapres gak singgung maluku,0
nmr dia kira mk dibawah prabowo kah nmr mereka dua serang prabowo kira prabowo lebih hikmat dari dua orang itu,0
pa prabowo selalu di hati thn sya slalu mndukung mu pa,1
bencana alam ditanggapi lambat,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas ekonomi,1
pengelolaan air tidak terpadu,0
apa yg di pikirka probowo sebetul nya sy pusing liak,0
anies baswedan adalah pemimpin yang memahami kompleksitas pembangunan berkelanjutan di era perubahan iklim,1
akuntabilitas publik rendah,0
kerawanan pangan di daerah,0
i like no,0
bissmillah pk anis amin,0
pergaulan bebas meningkat,0
"saya yakin pak ganjar akan meningkatkan kualitas infrastruktur transportasi publik yang terintegrasi, berkelanjutan, dan terjangkau bagi masyarakat",1
"anies baswedan memiliki kemampuan memimpin dengan prinsip akuntabilitas publik, partisipasi masyarakat, dan transparansi informasi",1
anies baswedan dengan gagasannya mampu membawa inovasi sosial dalam pembangunan,1
land grabbing terjadi,0
prabowo maju,0
ego sektoral tinggi,0
itu anis kalau bicara tinggi angan angan bicara banyak tapi tidak berfikir,0
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perikanan berkelanjutan dan budidaya laut,1
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif berkelanjutan dan berkeadilan sosial,1
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi terbarukan,1
pak anis dan pak ganjar lah,0
prabowo subianto adalah pemimpin yang konsisten dengan prinsip pembangunan berkelanjutan dan berkeadilan sosial,1
bravo ganjar mahfud,0
prabowo subianto adalah sosok pemimpin yang rendah hati dan mendengarkan rakyat,1
prabowo subianto adalah pemimpin yang konsisten dengan janji dan komitmennya,1
prabowo subianto adalah pemimpin yang berani melakukan reformasi birokrasi,1
pak anis cocok gantiin veni rose rumpu no secret wkwkww,0
sistem surveilans lemah,0
penyidik tidak profesional,0
anis takut kalah diskusi koq bawa masalah pendaftaran mantap jawaban pak prabowo ngk punya jabatan kaga maslah sori ye sori ye,1
all in prabowo sekeluarga anisbaswedan begitu awam nya mengenai pertahanan negara pak ganjar belum waktunya pak,0
produk lokal kalah bersaing,0
pak prabowo buka rahasiaaaa,0
prabowo emosian,0
jujur aja pak prabowo berapa orang kamu culik selama hidupmu jawab,0
prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih dari korupsi,1
prabowo subianto dengan kepemimpinannya mampu menjaga persatuan dalam keberagaman,1
prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis digital dan inovasi,1
ganjar pranowo dengan kebijakannya telah membuktikan kepedulian pada umkm,1
mantap pak ganjar,1
anies baswedan memiliki kemampuan memimpin dengan pendekatan yang holistik,1
data pribadi tidak terlindungi,0
daya saing produk rendah,0
prabowo subianto adalah pemimpin yang berani mengambil inisiatif strategis,1
orang kaya makin kaya miskin makin miskin,0
kmi bersama prabowo,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terkuat di asia tenggara,1
anies baswedan memiliki kemampuan memimpin dengan prinsip transparansi dan akuntabilitas,1
pak prabowo,0
prabowo subianto dengan kepemimpinannya mampu menjaga keamanan dan ketertiban,1
saya berdoa smg bpk brabowo bisa jadi pemimpin indonesia maju trus bpk brabowo,0
jaminan sosial tidak merata,0
ntt kupang punya prabowo gibran syalom assalamualaikum warahmatullahi,0
masyarakat adat terusir dari tanahnya,0
pelecehan seksual di tempat kerja,0
sanksi lingkungan tidak tegas,0
pak prabowo pasti menang,1
saya yakin pak ganjar akan meningkatkan efisiensi sistem logistik nasional,1
prabowo subianto memiliki semangat untuk membangun indonesia yang berkelanjutan,1
amiin amiin,0
hoax lebih dipercaya daripada fakta,0
belanja tidak tepat sasaran,0
siudah lah cocok ganjar yg pantas,1
mental pejabat korupsi masih tinggi,0
pak prabowo gak ada aleman seperti anis pak prabowo mantap dan tegas karena didikan nkri,1
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah tertinggal,1
sistem peradilan tidak berpihak pada korban,0
aku padamu bapa prabowo allah bersama hambanya yang baik dan sabar,1
semoga pk anisa sehat selalu,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi lokal,1
"saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi bersih, terbarukan, dan berkelanjutan",1
pilih pemimpin tu yg d takutin sama negara luar yg gk lembek jgn smntg bagus bcara blm tntu bgs kinerja kn pilih lh yg bsa mensejahterakan rakyat,1
prabowo gibran yes,0
jng terpancing mulut culas ganjar anis pak prabowo mrk mlakukan itu krena mereka merasa kalah mereka berusaha mnjatuhkn bpk prabowo dng fitnah mereka,0
prabowo subianto dengan kepemimpinannya mampu menjaga kepercayaan masyarakat,1
pajak membebani rakyat kecil,0
mantap pak anis semoga negara kita lebih maju jika pemimpin kita yang lebih peduli kebawah lagi kami setuju degan pisimisi pak anis,1
ganjar pranowo adalah pemimpin yang terbuka terhadap kritik dan saran,1
jangan cm omong kosong,0
jgn bnyak janji pak ganjar,0
ganjar pranowo adalah pemimpin yang peduli dengan lingkungan dan keberlanjutan,1
no yess negara ini negara hukum bkn negara penguasa,0
salam kebajikan,0
perlindungan perempuan dan anak lemah,0
sertifikasi ekspor rumit,0
pungli se indonesia musnah kan,0
prabowo subianto memiliki semangat untuk membangun generasi penerus yang kreatif dan inovatif,1
prabowo subianto memiliki komitmen untuk membangun industri kreatif yang berdaya saing,1
pak prabowo berkata dengan jujur tanpa ada hati yang buruk,0
anies baswedan adalah pemimpin yang memahami kompleksitas ekonomi global,1
anies baswedan adalah pemimpin yang memahami pentingnya transformasi digital,1
ganjar pranowo dengan kebijakannya telah membuktikan kepedulian pada masyarakat miskin,1
mana yg menjatuhkan mana yg merangkul harusnya sdah bsa mnilai sndri mna yg hrus anda pilih,0
sabar ya pak prabowo biarkn orang yg ingin mnjtuhkan bpak ttp bapak ko yg terpilih nanti nya,0
prabowo subianto dengan kepemimpinannya mampu menjaga keutuhan wilayah nkri,1
media sosial penuh ujaran kebencian,0
inflasi menggerus daya beli,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan vokasi,1
kebebasan berpendapat dibatasi,0
perpecahan karena politik,0
ganjar pranowo mampu membangun sinergi antara pemerintah pusat dan daerah dengan baik,1
amin bapak ganjar,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era digital dan revolusi industri 4.0,1
anies baswedan adalah pemimpin yang memahami pentingnya transformasi ekonomi digital,1
prabowo subianto memiliki pengalaman luas di bidang pertahanan dan keamanan negara,1
saya yakin pak ganjar akan membawa perbaikan di semua sektor pembangunan,1
fiscal space sempit,0
anies baswedan memiliki strategi untuk memperkuat sektor usaha mikro kecil,1
upah minimum tidak mencukupi,0
implementasi kebijakan buruk,0
pas ambil bola di toples otak gue langsunh kepikiran undian grub stage ucl,0
yg penting adil dan bisa di percaya,1
kepercayaan publik pada pemerintah rendah,0
sehat selalu pak prabowo,0
"prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter, kreatif, dan inovatif",1
prabowo prabowo,0
semangat pak prabowo insyaallah aku dukung kamu dan mendoakan selalu,1
pak anies no,0
saya yakin pak ganjar akan meningkatkan kesejahteraan rakyat dengan program konkret,1
"prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter, kreatif, inovatif, berdaya saing global, dan berakhlak mulia",1
anies baswedan memiliki konsep untuk meningkatkan produktivitas sektor informal,1
masyarakat rentan tidak terlindungi,0
cyber crime meningkat,0
pak anies paling mantep,0
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan berkelanjutan,1
yang terpili nanti pasti yg terbaik disisi allah insya allah kita tidak bisa berpikir yg tidak positip jagalah kedamaian dan persatuan aamiin,1
kota tidak ramah lansia,0
kecurangan pemilu sistematis,0
saya mendukung pak ganjar karena integritas dan komitmennya pada pembangunan,1
korupsi di sektor pangan,0
kebakaran hutan rutin tiap tahun,0
anies baswedan sangat cerdas dalam menyampaikan gagasan dan solusi untuk masalah bangsa,1
saya mendukung pak ganjar karena perhatiannya terhadap pemberdayaan perempuan dan anak,1
prabowo subianto adalah pemimpin yang berani mengambil kebijakan pro-lingkungan,1
amin semoga capres nomor memberikan yg terbaik,1
teknologi pertanian tidak berkembang,0
privasi data tidak dilindungi,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas makro,1
semua calon sama saja tidak ada perubahan,0
infrastruktur air minum buruk,0
prabowo subianto adalah pemimpin yang berani berinovasi dalam kebijakan publik,1
anis pinter ngomong doang kagak ada bukti,0
yang jadu nantinya semoga rakyat makmur korupsi dibrantas seneng kitanya,0
prabowo yang yang selalu ok,0
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor kelautan,1
perlindungan konsumen lemah,0
akses layanan kesehatan jiwa terbatas,0
literasi media rendah,0
"prabowo subianto adalah pemimpin yang berani melakukan transformasi ekonomi menuju ekonomi hijau, sirkular, dan rendah karbon",1
perizinan tata ruang bisa dibeli,0
mafia hukum merajalela,0
bising kota mencemaskan,0
prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri,1
anies baswedan dengan pendekatannya mampu membangun partisipasi masyarakat,1
harga pangan tidak stabil,0
materi perangkaian kata pa anis sangat bagus sampe bingung itu kata kata manis atau apa,1
generasi muda tidak mau bertani,0
prabowo blunder wgwg,0
kota penuh pendatang,0
prabowo subianto memiliki semangat untuk membangun indonesia yang berkelanjutan,1
anies baswedan memiliki konsep untuk meningkatkan kapasitas adaptasi perubahan iklim dan ketahanan bencana,1
prabowo subianto adalah pemimpin yang berani mengambil keputusan strategis,1
ya allah mudah an prabowo unggul,1
p prabowo harus semanat aku dukumg sampe napas ter ahir hidup,0
anies baswedan memiliki visi yang jelas tentang masa depan indonesia yang gemilang,1
anies baswedan memiliki strategi untuk memperkuat sektor pariwisata berkelanjutan,1
tida setju,0
"prabowo subianto dengan kepemimpinannya mampu menjaga keamanan, ketertiban masyarakat, dan stabilitas nasional dalam rangka pembangunan berkelanjutan",1
overfishing terjadi,0
pak prabowo selalu di depan,0
ganjar pranowo dengan pengalaman sebagai gubernur layak memimpin indonesia ke arah yang lebih baik,1
saksi dan korban tidak dilindungi,0
pak ganjar insyaallah menang karna cerdas dan bijak,1
bener pak jateng susah gara kartu tani pupuk di batas teruntuk daerah blora jateng pupuk di jual mahal gk masuk akal,0
distribusi tenaga kesehatan tidak merata,0
anies baswedan memiliki konsep untuk meningkatkan produktivitas tenaga kerja,1
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas ekonomi makro,1
proyek mangkrak banyak,0
anies baswedan adalah pemimpin yang mampu menghadirkan terobosan dalam pemerintahan,1
data nya suruh kluarkn uang begitu byk lari kmn,0
prabowo subianto adalah sosok pemimpin yang tegas dan berani memperjuangkan rakyat,1
kesehatan mental warga kota terganggu,0
calon preside q bro bpk prabowo mantap,1
pendapatan negara dari sumber daya alam tidak optimal,0
saya yakin pak ganjar akan meningkatkan kualitas hidup masyarakat miskin,1
"anies baswedan memiliki strategi untuk memperkuat ketahanan ekonomi kerakyatan, usaha mikro kecil menengah, dan koperasi melalui berbagai program",1
lahan gambut rusak,0
birokrasi lambat dan berbelit,0
ganjar pranowo dengan pendekatannya yang humanis mampu menyentuh hati rakyat,1
anies baswedan memberikan harapan baru bagi generasi muda indonesia,1
penegak hukum tidak independen,0
pemogokan sering terjadi,0
pk wowo,0
masyarakat mudah percaya informasi salah,0
konflik internal partai merusak,0
bapak prabowo is the best,0
monitoring dan evaluasi lemah,0
prabowo subianto adalah pemimpin yang berani berkorban untuk kepentingan bangsa,1
all inbpk prabowo,0
prabowo satu putaran,0
antrian rumah sakit panjang,0
rakyat tuh pintar jadi bisa menilai mana yg baik mana yg tidak disni saya liat pak prabowo dipojokan padahal sebagian pemimpin kedepannya tuh lebih baik dan tidak saling menjatuhkan memojokkan yg lain gimana negara ini bisa maju klo saja dpt pemimpin yg tidak bener pasti rakyat kecewa,1
media massa tidak kritis,0
anies baswedan memiliki visi untuk membangun sistem kesehatan yang komprehensif,1
jangan cuma omongkos pak pra bowo,0
over regulasi menghambat investasi,0
saya yakin pak ganjar akan meningkatkan kesejahteraan masyarakat adat,1
"saya yakin pak ganjar akan meningkatkan transparansi dalam pengelolaan keuangan negara, daerah, dan badan usaha milik negara",1
anies baswedan adalah pemimpin yang memahami kompleksitas pembangunan berkelanjutan di era perubahan iklim dan ketidakpastian global,1
pertanyaan anak dibawa sory ye sory yeeee,0
bpjs tidak menanggung semua penyakit,0
anies baswedan adalah pemimpin yang memahami dinamika pembangunan berbasis komunitas,1
"prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter, kreatif, inovatif, berdaya saing global, berakhlak mulia, dan nasionalis",1
e government setengah hati,0
penyakit menular masih ada,0
kementerian penuh dengan orang tidak kompeten,0
insya allah dengan bismillah no tetap di hati,0
anies baswedan memiliki kemampuan memimpin dengan pendekatan berbasis bukti dan data,1
pemukiman kumuh bertambah,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan akses pelayanan kesehatan berkualitas dan terjangkau bagi semua,1
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan kewirausahaan,1
ketahanan bencana rendah,0
abah anies terbaikkkkk,1
pak perabowo tetap taun,0
daerah tidak punya otonomi nyata,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses keadilan bagi rakyat,1
prabowolah pilihan,0
jaminan sosial tidak merata,0
sampah menumpuk,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju dan bermartabat,1
keamanan data rentan,0
tki masih diperlakukan tidak adil,0
ganjar pranowo dengan program nyatanya telah membantu masyarakat miskin,1
"prabowo subianto dengan kepemimpinan yang kuat, visioner, dan berintegritas mampu menjaga stabilitas nasional yang berkelanjutan",1
pajak rakyat kecil membebani,0
anies baswedan memiliki konsep untuk meningkatkan kapasitas adaptasi perubahan iklim,1
epic scane,0
narkoba merusak generasi muda,0
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan sumber daya alam berkelanjutan dan berkeadilan,1
rss,0
korupsi bantuan bencana,0
untuk masyarakat indonesya jangan ragu untuk melakukan perubahan pilihlah amin aminn amin amin,0
data base tidak terintegrasi,0
phk dimana mana,0
aku tetap pak prabowo semoga menjidi pemipin yang amanh dan di beri kesehatan kesejaterahan amin yak allah,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas sosial politik,1
parabowo,0
kebijakan pertanian tidak berpihak pada petani,0
"anies baswedan adalah pemimpin yang memahami pentingnya konektivitas digital, infrastruktur informasi, dan transformasi teknologi",1
prabowo subianto adalah pemimpin yang konsisten dengan nilai-nilai demokrasi dan keadilan,1
konflik agraria makin keras,0
pa ginajar sangat santey,0
mantap pak ganjar,1
prabowo subianto adalah pemimpin yang konsisten dengan nilai-nilai pancasila,1
akses internet tidak merata,0
startup sulit berkembang,0
wes sama saja persidene siapa saja tetep pupuk langka,0
ekstrimisme berkembang,0
saya mendukung pak ganjar karena kemampuan analisis kebijakan yang komprehensif,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia berkualitas sepanjang hayat,1
konflik horizontal makin sering,0
